id_cliente,nome,sobrenome,tipo,email,telefone,cpf_cnpj,data_nascimento,data_cadastro,cidade,estado
1267,Josué,Nunes,PF,jnunes@ig.com.br,31918682933,681.279.350-77,1963-08-19,2024-05-24,da Conceição,PI
3100,Andrade & Associados EPP,,PJ,andradeass.@empresa.com.br,11954648555,67.548.320/0001-51,1979-01-25,2024-05-24,Vieira do Amparo,RO
82,Importadora Andrade EPP,,PJ,importador51@comercio.net.br,+5531975015761,35.409.768/0001-06,1973-12-18,2024-05-25,Vasconcelos,RO
409,Jade,Cardoso,PF,jade.cardoso@hotmail.com,+5541931828962,759.048.316-84,1979-11-23,2024-05-25,Moreira,AL
594,Theo,Souza,PF,theo81@yahoo.com.br,+5513954716376,371.652.940-07,2006-08-17,2024-05-25,Dias de Sousa,SC
915,Pedro Lucas,Peixoto,PF,pedrolucas85@yahoo.com.br,21955542481,247.580.196-49,1970-08-03,2024-05-25,Pacheco Grande,RO
1442,Luan,Siqueira,PF,luan_siqueira@bol.com.br,+5521912749742,86051342915,2007-09-20,2024-05-25,da Cunha,RS
2226,Rafael,da Paz,PF,rafaeldapaz@uol.com.br,(31) 96170-6408,273.809.146-69,,2024-05-25,Moraes Alegre,PA
2752,Serviços Melo ME,,PJ,serviosmel@comercio.net.br,+5531963268388,84_927_501_0001_08,1996-11-29,2024-05-25,Souza,PR
10,Catarina,Nascimento,PF,catarinanascimento@hotmail.com,(11) 99776-3371,137.982.065-03,1970-02-03,2024-05-26,Vieira de Gomes,AM
642,Barbosa & Castro EI,,PJ,barbosacas@comercio.net.br,21910887363,64_259_130_0001_26,1959-12-25,2024-05-26,Correia,ES
1208,Thales,Fogaça,PF,tfogaa@gmail.com,61967245787,49653217070,1983-01-03,2024-05-26,Sales das Flores,ES
1404,Asafe,Freitas,PF,asafe.freitas@outlook.com,,94036178539,1976-12-05,2024-05-26,Pinto,MT
1679,Ana Beatriz,Albuquerque,PF,anabeatriz39@hotmail.com,(51) 95156-2596,073_691_824_87,1980-09-12,2024-05-26,Sales,AL
2310,Liam,Martins,PF,liam32@bol.com.br,(51) 96472-9519,145.630.287-62,1981-06-29,2024-05-26,Siqueira de Rios,ES
2333,Clarice,Melo,PF,clarice.melo@terra.com.br,(21) 91688-3207,650.721.843-07,,2024-05-26,Porto do Amparo,RR
2681,Lucca,Vieira,PF,luccavieira@bol.com.br,(51) 98018-8612,970_365_142_99,,2024-05-26,Correia,AM
6,Pinheiro Distribuidora e Comércio EI,,PJ,pinheirodi@comercio.net.br,(21) 96458-4701,62.541.790/0001-70,1981-01-19,2024-05-27,Mendes,DF
1308,Rocha & Associados S/A,,PJ,rochaassoc_@comercio.net.br,+5547972399406,69852431000182,2007-05-20,2024-05-27,Silveira,DF
1875,Ana Carolina,Cirino,PF,anacarolina_cirino@ig.com.br,(61) 92760-3480,352.716.908-30,,2024-05-27,Caldeira,GO
1920,Ravy,Lima,PF,ravy.lima@yahoo.com.br,71953527028,892.134.706-22,1993-03-21,2024-05-27,Costa,RN
1925,Davi Lucca,Costa,PF,daviluccacosta@yahoo.com.br,(41) 96330-8812,497_152_683_82,1960-11-07,2024-05-27,Carvalho,RJ
2209,Apollo,Cavalcanti,PF,apollo_cavalcanti@terra.con.br,(51) 98129-3403,687.193.540-10,1971-04-07,2024-05-27,Aragão do Oeste,AP
2534,Henrique,Caldeira,PF,henrique_caldeira@yahoo.com.br,(41) 92574-6062,49085617375,1965-07-07,2024-05-27,Barbosa,RJ
2793,Santos & Associados EI,,PJ,santosasso_@comercio.net.br,(71) 96801-5150,23_146_895_0001_72,1984-05-21,2024-05-27,Fogaça,PA
246,Duarte & Associados EI,,PJ,duarteasso_@comercio.net.br,+5561977528959,80649153000101,,2024-05-28,Pires,PR
1226,Ryan,Vargas,PF,ryanvargas@outlook.com,+5561917081345,82430617544,1982-08-13,2024-05-28,Fogaça do Amparo,RJ
2742,Bella,Gonçalves,PF,bella10@uol.com.br,+5521913184267,289.365.071-68,1963-08-28,2024-05-28,Aragão da Mata,SC
2854,Luan,Siqueira,PF,luan_siqueira@yahoo.com.br,+5561932385017,305_267_849_38,1998-11-14,2024-05-28,Barros Alegre,RR
3007,Pedro Lucas,Pereira,PF,ppereira@outlook.com,(47) 93407-5250,98410532689,1980-06-14,2024-05-28,da Conceição do Norte,RN
114,Consultoria Duarte S/S,,PJ,consultori_@comercio.net.br,,19_348_065_0001_50,1984-10-10,2024-05-29,Rocha,AL
418,Teixeira & Associados S/A,,PJ,t@comercio.net.br,,54_173_862_0001_45,1988-07-14,2024-05-29,Mendes,SC
483,Ana Cecília,Pimenta,PF,anaceclia_pimenta@outlook.com,(21) 96820-3928,932_076_154_06,1986-02-07,2024-05-29,Macedo,CE
643,Cruz & Freitas S/A,,PJ,cruzfreita@comercio.net.br,31958607135,35468709000109,1997-11-23,2024-05-29,Pimenta,RN
699,Natália,Cassiano,PF,natlia.cassiano@ig.com.br,71922943278,351.807.649-39,,2024-05-29,Garcia,SC
1246,Maria Fernanda,da Rocha,PF,mariafernandadarocha@outlook.com,+5547963124573,398.521.674-64,1991-08-10,2024-05-29,Andrade,AP
1608,Elisa,Mendonça,PF,emendona@gmail.com,(51) 93531-3841,072_483_195_97,,2024-05-29,Costa Grande,PA
2344,Camargo & Associados S/A,,PJ,c@empresa.com.br,47946285109,73_152_948_0001_36,1971-01-10,2024-05-29,Santos,AL
2932,Laura,Mendonça,PF,laura54@terra.com.br,+5547910853690,315_084_796_66,2001-10-04,2024-05-29,Novaes de Correia,AL
1600,Vinicius,da Costa,PF,vinicius.dacosta@gmail.com,47961858933,068_725_493_00,1985-12-27,2024-05-30,Cassiano,AP
2047,Informática Ramos ME,,PJ,informtica_@comercio.net.br,+5551952163086,59.840.167/0001-03,1987-12-22,2024-05-30,Rezende,MG
2727,Davi Luiz,Nunes,PF,daviluiz.nunes@gmail.com,(41) 95532-8180,08693512730,1959-02-19,2024-05-30,Gomes de Casa Grande,MS
2968,Otávio,Lopes,PF,olopes@uol.com.br,,542_607_918_85,1979-12-11,2024-05-30,Cassiano,RJ
3213,Monteiro Consultoria e Sistemas EIRELI,,PJ,m@comercio.net.br,,41.593.720/0001-95,1958-04-26,2024-05-30,Azevedo,RN
3385,Rodrigo,Silveira,PF,rsilveira@uol.com.br,(21) 95989-6888,758_916_032_68,1962-04-02,2024-05-30,Melo da Serra,RO
3417,Gabrielly,da Mota,PF,gabrielly_damota@uol.com.br,47996072276,419_256_708_30,1960-08-14,2024-05-30,Sá,PB
390,André,Aparecida,PF,andr.aparecida@yahoo.com.br,47986369345,61487390203,1973-09-29,2024-05-31,Guerra do Sul,RO
872,João Vitor,das Neves,PF,joovitor98@yahoo.com.br,(11) 92086-8159,049.687.135-84,2007-02-08,2024-05-31,Abreu,RS
3440,Júlia,Cunha,PF,jcunha@bol.com.br,13921174772,591_342_687_82,1965-05-10,2024-05-31,Pires Grande,MG
25,José Miguel,Fonseca,PF,josmiguel30@yahoo.com.br,61971829274,02964837104,,2024-06-01,Nascimento da Prata,CE
1228,Manuela,Silveira,PF,msilveira@uol.com.br,,534.620.791-07,1986-07-13,2024-06-01,Moraes,PE
1858,Vitor Hugo,,PF,vitorhugo.@uol.con.br,+5521973954609,689_741_523_55,1973-08-18,2024-06-01,Montenegro dos Dourados,PB
1896,Henry,Nascimento,PF,henry42@outlook.com,51977733704,627_013_594_06,1993-01-25,2024-06-01,Moreira de Peixoto,PI
647,Arthur Miguel,Macedo,PF,arthurmiguel.macedo@terra.com.br,(71) 93404-2025,289_540_613_89,1987-04-11,2024-06-02,da Paz,TO
719,Valentina,Rezende,PF,valentinarezende@uol.com.br,,895_027_146_01,1964-07-20,2024-06-02,Lima,RJ
1506,Bento,Andrade,PF,bento.andrade@bol.com.br,+5513924035701,241.396.750-80,1998-05-01,2024-06-02,Alves do Sul,PB
1720,Maria Júlia,Sales,PF,mariajlia.sales@gmail.com,(21) 92557-2087,75128693473,1996-05-14,2024-06-02,da Rocha,MS
2077,Fernandes & Cunha ME,,PJ,fernandesc.@empresa.com.br,61915895153,82_763_519_0001_96,,2024-06-02,Nogueira,MA
2774,Helena,Vargas,PF,helena86@uol.com.br,13939037975,142.960.358-51,,2024-06-02,Abreu de Aragão,AP
660,Ana Luiza,Leão,PF,analuiza48@ig.com.br,11986051373,72984650310,1972-11-05,2024-06-03,das Neves de da Costa,AM
1024,Lara,Jesus,PF,lara.jesus@gmail.com,11970096154,395_087_642_10,1979-01-06,2024-06-03,Ramos,RS
3032,Sabrina,Cirino,PF,sabrina.cirino@terra.com.br,+5511961609157,35420716844,1967-09-07,2024-06-03,Lima de Rios,DF
3075,Vicente,Caldeira,PF,vcaldeira@outlook.con,+5521916643463,150_783_294_04,1993-11-12,2024-06-03,Almeida do Norte,AP
3317,Benjamim,Monteiro,PF,benjamim79@terra.com.br,+5521930975649,64012895389,1985-09-19,2024-06-03,Ramos,SP
62,Ana Laura,Lima,PF,alima@bol.com.br,13974118368,867.134.529-73,1969-10-01,2024-06-04,Jesus,AM
122,Stephany,Guerra,PF,stephany81@bol.com.br,11989219858,620_497_853_56,2005-08-31,2024-06-04,Costa,CE
154,Murilo,Campos,PF,murilo79@bol.com.br,(51) 96608-2889,378_264_510_35,1962-07-24,2024-06-04,Pereira,PE
905,Ísis,Cirino,PF,scirino@gmail.com,,695_320_184_33,1974-10-25,2024-06-04,Fernandes Grande,SE
1289,Vitor Gabriel,Monteiro,PF,vitorgabriel38@outlook.com,(31) 92476-2683,217.395.846-19,1970-10-07,2024-06-04,Duarte,SC
1807,Maria,Freitas,PF,anajlia.cirino@bol.com.br,(13) 94216-3040,912_086_745_01,1998-05-21,2024-06-04,da Costa,AC
3493,Bianca,da Paz,PF,bianca_dapaz@outlook.com,11972176671,923.570.416-25,1958-09-23,2024-06-04,da Cunha,AL
3309,Luiza,Cavalcante,PF,luiza.cavalcante@gmail.com,+5513946653148,970.354.286-74,1995-02-10,2024-06-05,Peixoto,BA
171,Maria Vitória,Marques,PF,mmarques@uol.com.br,(11) 91046-7091,19857260411,1958-08-10,2024-06-06,Guerra,SC
1765,Luigi,Fonseca,PF,lfonseca@terra.com.br,+5571919343275,897.456.013-57,2001-05-06,2024-06-06,Pires,AM
2031,Ravi,Cirino,PF,ravi9@bol.com.br,61936627064,90184623570,2006-05-27,2024-06-06,Oliveira da Serra,MT
2616,Ana Clara,Barbosa,PF,anaclara_barbosa@hotmail.com,(31) 91388-2277,205_891_764_20,,2024-06-06,Macedo de Aragão,GO
3298,Ana Liz,Gonçalves,PF,analizgonalves@ig.com.br,31939669902,458.730.269-47,2005-10-25,2024-06-06,Nogueira,PB
40,Julia,Araújo,PF,jarajo@bol.com.br,+5571969693332,748_960_135_57,1979-12-09,2024-06-07,Macedo,PA
1041,Pedro Lucas,Teixeira,PF,pedrolucas38@yahoo.com.br,(51) 96173-1371,291_547_638_19,1969-01-12,2024-06-07,Abreu,RR
1313,Ísis,Moura,PF,smoura@hotmail.com,61962135227,721.580.346-53,1981-07-06,2024-06-07,Garcia,PB
1615,Davi Miguel,Pastor,PF,dpastor@uol.con.br,61992495987,394_607_218_69,1962-08-30,2024-06-07,Peixoto,SP
3191,Isis,Almeida,PF,isisalmeida@yahoo.com.br,+5521954715171,172.936.408-03,2007-02-15,2024-06-07,Machado,RO
1773,Fernanda,da Rosa,PF,fdarosa@bol.com.br,+5547962938613,25376091821,1973-01-14,2024-06-08,Pastor de Minas,MA
1888,Sistemas Carvalho Ltda.,,PJ,sistemasca.@comercio.net.br,(31) 98893-2335,16.490.325/0001-30,1976-06-06,2024-06-08,Oliveira do Norte,PR
1934,Vinicius,Sales,PF,viniciussales@terra.com.br,+5547963461633,386_957_402_00,,2024-06-08,Sampaio,SP
1999,Marcelo,Viana,PF,mviana@outlook.com,47954576730,924.785.601-94,1972-07-25,2024-06-08,Novaes Verde,PR
3128,Aurora,da Paz,PF,aurora.dapaz@gmail.com,+5511983951149,964_537_802_83,,2024-06-08,Ferreira,PA
3411,Daniela,Rocha,PF,drocha@yahoo.com.br,(41) 93088-1484,38940152689,1958-04-08,2024-06-08,Costa do Sul,RS
3435,Rafaela,Aparecida,PF,rafaela_aparecida@gmail.com,+5513923284358,587.102.463-71,2000-12-19,2024-06-08,Gomes,AC
106,Luana,Vasconcelos,PF,luana93@uol.com.br,(47) 96544-2454,08527396483,1957-10-10,2024-06-09,Carvalho,AP
280,Benjamin,Rocha,PF,benjamin.rocha@outlook.com,(31) 98337-4431,276_415_089_01,,2024-06-09,Carvalho,SC
549,Pinto Serviços e Serviços EIRELI,,PJ,pintoservi@empresa.com.br,31997427163,29_637_840_0001_41,1965-02-04,2024-06-09,Monteiro dos Dourados,PR
979,Kevin,Gomes,PF,kevin_gomes@outlook.com,(13) 96081-6111,931.587.026-30,1995-01-12,2024-06-09,Caldeira,BA
292,Fernandes & Vieira ME,,PJ,f@empresa.com.br,+5541912156349,41_263_087_0001_77,1976-03-30,2024-06-10,Leão,RJ
720,João Gabriel,Correia,PF,joogabrielcorreia@yahoo.com.br,11999721678,281.046.935-06,,2024-06-10,Camargo de Minas,SE
1162,Lucas,da Cruz,PF,lucas.dacruz@uol.com.br,+5531949122925,615.938.274-82,2004-10-13,2024-06-10,Correia,SC
1335,João Lucas,Guerra,PF,joolucas24@yahoo.com.br,13929833315,759.386.210-03,1999-04-26,2024-06-10,Rezende,MA
1648,Antônio,Caldeira,PF,acaldeira@bol.com.br,47910432447,958.620.347-65,1978-01-12,2024-06-10,Lopes das Pedras,MA
2543,Agatha,Fogaça,PF,agatha_fogaa@outlook.com,21991482176,91273408560,1983-11-16,2024-06-10,Oliveira de Goiás,MG
3134,Benjamin,Rocha,PF,benjamin.rocha@outlook.com,(41) 94137-9167,487_921_056_02,1984-08-07,2024-06-10,da Cunha,AP
72,Raquel,Albuquerque,PF,raquel_albuquerque@outlook.com,(41) 95058-5425,053.927.186-12,1988-07-31,2024-06-11,Vasconcelos,RO
120,Luara,Sousa,PF,lsousa@bol.com.br,+5513952974301,786_453_920_38,1996-07-02,2024-06-11,Machado da Prata,PA
790,Theodoro,Costa,PF,theodoro.costa@bol.com.br,+5531997985178,10783965400,2004-01-15,2024-06-11,Pastor,MS
1659,Fernandes & Vieira EI,,PJ,fernandesv93@empresa.com.br,51977268581,95.186.437/0001-78,1992-08-01,2024-06-11,Almeida,CE
1757,Zoe,Guerra,PF,alicebrito@hotmail.com,+5531943712835,379_502_816_77,1962-11-28,2024-06-11,Peixoto do Campo,SP
2665,Kamilly,Vasconcelos,PF,kvasconcelos@gmail.com,+5511922928656,75416980249,1988-02-13,2024-06-11,Farias,ES
34,Letícia,Mendonça,PF,letcia_mendona@gmail.com,71997223538,59172683040,2006-11-29,2024-06-12,da Cunha,GO
131,Camila,Sampaio,PF,csampaio@ig.com.br,+5513941131891,79254618373,1999-01-22,2024-06-12,Araújo,PR
499,Antonella,Almeida,PF,antonella36@bol.com.br,+5551983871583,87632514007,,2024-06-12,Casa Grande de da Conceição,AC
1324,Olívia,Fernandes,PF,olvia_fernandes@uol.com.br,(31) 99620-3791,517.023.698-03,1956-04-18,2024-06-12,Pinto do Amparo,MA
2508,Pacheco & Melo S/A,,PJ,pachecomel.@comercio.net.br,(31) 93603-3574,54326781000138,2006-05-26,2024-06-12,Cardoso,DF
2709,Davi Miguel,Montenegro,PF,dmontenegro@hotmail.com,21985696023,125.036.489-24,1973-08-21,2024-06-12,Alves,CE
3187,Ana Laura,Viana,PF,analaura_viana@gmail.com,+5513960492395,237.610.589-77,2003-10-31,2024-06-12,Araújo,DF
326,Mateus,Abreu,PF,mateus.abreu@gmail.com,31930155282,341_780_629_13,1988-07-18,2024-06-13,Caldeira,RO
552,Vinicius,Câmara,PF,vcmara@uol.com.br,(21) 97866-6996,569.710.423-52,,2024-06-13,Campos,PE
2343,Vitor,Oliveira,PF,vitor97@uol.com.br,21960672281,106.253.987-77,1991-08-04,2024-06-13,Fonseca dos Dourados,TO
2956,Antony,Fonseca,PF,antony.fonseca@ig.com.br,+5547984855672,739.125.084-88,1999-01-22,2024-06-13,Gonçalves,DF
653,Manuela,da Rocha,PF,manuela45@terra.com.br,+5521945782760,14970856320,1982-07-20,2024-06-14,Marques das Flores,MS
1167,Heitor,Novaes,PF,heitor_novaes@gmail.com,47915001740,785_041_932_41,,2024-06-14,Mendonça de Sá,AP
1256,Benicio,Porto,PF,benicioporto@ig.com.br,+5561977792590,786_341_052_53,1998-07-12,2024-06-14,Sá de Sampaio,RJ
1823,Maria Vitória,Mendonça,PF,mariavitriamendona@ig.com.br,(71) 95105-8801,026_937_415_99,1986-10-24,2024-06-14,Vasconcelos,SP
2712,Carolina,Borges,PF,carolina80@uol.com.br,(21) 92894-4772,745_216_398_28,1970-07-31,2024-06-14,Garcia,MA
3040,Murilo,Castro,PF,mcastro@uol.com.br,31964963417,360_517_824_35,,2024-06-14,Montenegro do Campo,PA
3228,Miguel,Peixoto,PF,miguel_peixoto@hotmail.com,(21) 96439-5083,539_247_680_56,1987-07-26,2024-06-14,Barbosa,RN
526,Luiza,Ribeiro,PF,lribeiro@gmail.com,(61) 98703-6515,236.510.478-90,1983-03-10,2024-06-15,Peixoto Alegre,MT
579,Calebe,Cavalcanti,PF,calebe.cavalcanti@bol.com.br,47922281987,50397162812,1989-10-04,2024-06-15,da Cruz,TO
1122,Luiz Felipe,Silveira,PF,luizfelipe20@outlook.com,+5551960484320,41836079575,1966-08-10,2024-06-15,Pacheco de Goiás,BA
1466,Lucas,Rodrigues,PF,lucas.rodrigues@ig.com.br,+5547947963866,274_163_805_53,,2024-06-15,Dias,AC
3223,Maria Fernanda,Mendes,PF,mariafernanda46@ig.com.br,61953002580,063.817.249-78,1996-10-15,2024-06-15,Marques,MS
873,Henry,Almeida,PF,henry63@outlook.com,61960593465,270.518.394-97,1983-01-03,2024-06-16,Brito,RR
1616,Lavínia,Rodrigues,PF,lavnia_rodrigues@uol.com.br,(21) 92221-2588,653.791.248-28,1960-04-15,2024-06-16,Silveira de Casa Grande,PE
2070,Bella,Souza,PF,bellasouza@yahoo.com.br,(61) 91549-2910,905.371.462-61,1963-03-23,2024-06-16,da Costa,TO
184,Luiz Henrique,Sá,PF,ls@yahoo.com.br,41951203752,017.864.239-87,1957-08-04,2024-06-17,Macedo,SC
2553,Maya,Almeida,PF,maya_almeida@ig.com.br,,74091658393,1966-02-08,2024-06-17,Nogueira,CE
2633,Barbosa Importadora e Sistemas S.A.,,PJ,barbosaimp4@comercio.net.br,21945414237,29678301000150,1979-04-02,2024-06-17,Sampaio,MT
3015,Pedro Miguel,Rocha,PF,pedromiguel_rocha@gmail.com,(11) 91622-1143,852.764.031-71,1991-09-26,2024-06-17,Marques do Campo,MS
3142,Rocha & Associados S/S,,PJ,r@comercio.net.br,(11) 94305-3804,10_986_735_0001_90,2004-06-14,2024-06-17,Novaes Paulista,MT
236,Camila,Viana,PF,camilaviana@ig.com.br,(21) 97206-9447,918_067_452_67,1981-08-29,2024-06-18,Sá da Serra,MA
336,Esther,Correia,PF,esthercorreia@ig.com.br,+5531949041136,48712053635,1996-06-05,2024-06-18,Cavalcanti,RN
658,Ana Laura,Fernandes,PF,analaura_fernandes@gmail.com,+5511919782295,52613780959,1993-06-26,2024-06-18,Alves de Sales,MT
876,Lívia,Cavalcanti,PF,lviacavalcanti@ig.com.br,71988128088,89675104201,1986-09-20,2024-06-18,Barbosa da Praia,PB
1038,Luara,Martins,PF,luara20@gmail.com,21994218525,981_476_023_40,2001-01-12,2024-06-18,Sales,RR
1890,Andrade & Silva ME,,PJ,a@empresa.com.br,,83475261000195,2005-10-26,2024-06-18,Viana de Goiás,PI
2118,Sofia,Almeida,PF,sofia_almeida@hotmail.com,71957134974,981.740.632-69,2002-06-22,2024-06-18,Costela das Flores,BA
3096,Fernando,Sousa,PF,fernando_sousa@outlook.com,11974414030,823_076_914_13,,2024-06-18,Novais,PR
3420,Maria Liz,Silva,PF,marializ_silva@hotmail.com,+5513977416748,05174683957,1979-06-11,2024-06-18,Câmara dos Dourados,ES
739,João Pedro,Oliveira,PF,joopedro_oliveira@ig.com.br,(41) 97567-2054,02314687507,,2024-06-19,Correia de Goiás,CE
1118,Fernanda,Almeida,PF,falmeida@outlook.com,(31) 95548-3241,942_870_163_78,1966-09-01,2024-06-19,Pereira de Nunes,MG
1702,Importadora Nunes Ltda.,,PJ,importador.@comercio.net.br,+5571938527746,84529031000124,1980-07-27,2024-06-19,Rodrigues Alegre,GO
2833,Rafael,Caldeira,PF,rafael47@gmail.com,13920086102,140_756_893_01,,2024-06-19,Novaes,AM
786,Atacado Ramos S/S,,PJ,atacadoram@empresa.com.br,(51) 92669-4822,41_529_630_0001_35,1980-02-07,2024-06-20,da Cunha Paulista,PA
1218,Stephany,Vasconcelos,PF,svasconcelos@uol.com.br,47934012649,69718452001,1976-03-27,2024-06-20,Sampaio,AM
2494,Lima & Fonseca S/A,,PJ,limafonsec.@comercio.net.br,+5511985595988,98_071_463_0001_49,1962-05-14,2024-06-20,Leão do Norte,PI
1604,Dias Atacado e Consultoria ME,,PJ,diasatacad.@empresa.com.br,+5551989501561,89_326_417_0001_52,1962-10-11,2024-06-21,da Rocha do Amparo,SP
1759,Maria Fernanda,Fogaça,PF,mariafernanda95@uol.com.br,71940833805,925.734.086-47,2003-11-07,2024-06-21,Albuquerque,CE
2908,Bruna,Casa Grande,PF,bruna.casagrande@bol.com.br,,420_395_186_06,1961-01-17,2024-06-21,Pimenta de Minas,GO
3285,Maria Flor,Aparecida,PF,maparecida@terra.com.br,+5531919468375,69804321505,1986-04-09,2024-06-21,Guerra,RJ
523,Melina,,PF,melina@gmail.com,,236_495_071_61,1992-12-01,2024-06-22,Pastor da Serra,ES
778,Raul,Brito,PF,raul23@hotmail.com,+5551978875349,096.573.812-40,1980-12-02,2024-06-22,Guerra,PA
1115,Ravy,Fonseca,PF,ravy44@uol.com.br,(61) 96554-1761,64073529161,1981-06-18,2024-06-22,Teixeira dos Dourados,PR
1622,Gabriela,Araújo,PF,gabriela37@bol.con.br,(41) 96271-6223,318.057.692-86,1999-07-12,2024-06-22,Alves,SP
2199,Leonardo,Pereira,PF,leonardopereira@ig.com.br,+5571922098829,76923510821,,2024-06-22,da Luz,BA
3008,Caio,,PF,caio.@gmail.com,61925495141,352_407_896_65,,2024-06-22,Camargo da Mata,MG
1504,Dias Tecnologia e Consultoria Ltda.,,PJ,diastecnol_@empresa.com.br,+5531999842999,81539647000198,1958-10-18,2024-06-23,da Luz,DF
1594,Agatha,Siqueira,PF,agatha30@terra.com.br,+5521945449013,98517036484,,2024-06-23,Caldeira,PR
2015,Thales,Albuquerque,PF,talbuquerque@yahoo.com.br,+5547927554113,281.935.046-15,,2024-06-23,Duarte do Sul,BA
2324,Ravi Lucca,Fernandes,PF,rfernandes@gmail.com,13936275633,45932610743,1967-02-25,2024-06-23,Marques,ES
3192,Maria Júlia,Pacheco,PF,mariajlia11@uol.com.br,(61) 96481-6005,219_054_368_15,1969-06-11,2024-06-23,Cassiano,MA
313,Augusto,da Luz,PF,augusto.daluz@ig.com.br,71950334336,643.728.051-44,1964-03-04,2024-06-24,Lima,TO
784,Evelyn,Rocha,PF,erocha@bol.com.br,11998504624,75013829488,,2024-06-24,Farias de Oliveira,AM
1222,Silva & Associados S/S,,PJ,silvaassoc@comercio.net.br,(13) 92169-3138,71_903_685_0001_24,1957-11-06,2024-06-24,Porto da Praia,PE
1405,Enzo,Fernandes,PF,enzo.fernandes@yahoo.com.br,+5511985841892,453_071_928_60,1979-12-03,2024-06-24,da Rosa de Goiás,AP
1947,Vitória,Ribeiro,PF,vitria.ribeiro@outlook.con,(11) 98784-3888,617.243.095-52,1957-10-30,2024-06-24,Câmara do Oeste,MS
1974,Sabrina,Santos,PF,sabrina.santos@uol.com.br,(11) 98773-7657,81945326719,1989-12-09,2024-06-24,Rodrigues,SP
2426,Giovanna,Vasconcelos,PF,gvasconcelos@yahoo.com.br,13970641659,048_593_627_56,1962-01-03,2024-06-24,Azevedo da Praia,RR
2519,Raul,Albuquerque,PF,raulalbuquerque@gmail.com,,36015249706,2004-06-12,2024-06-24,da Costa,AP
1295,Costa & Martins Ltda.,,PJ,costamarti13@comercio.net.br,51987466493,59810674000102,,2024-06-25,Pereira,RR
1454,Martins Distribuidora e Comércio Ltda.,,PJ,martinsdis.@comercio.net.br,31939126631,79_526_130_0001_12,1956-09-15,2024-06-25,Machado do Amparo,RN
1492,Antony,Cavalcante,PF,antony.cavalcante@uol.com.br,(31) 97670-3766,960_235_718_59,1984-02-28,2024-06-25,Ramos de Minas,AM
728,Ravi,Nunes,PF,ravi32@terra.com.br,31973545108,26951483728,,2024-06-26,Borges do Campo,AL
1468,Erick,Vasconcelos,PF,erick.vasconcelos@terra.com.br,(47) 98374-5344,063.152.974-80,1995-03-11,2024-06-26,Cavalcante do Amparo,PE
1857,Ana Luiza,da Luz,PF,analuiza4@uol.com.br,+5561961118017,046_917_382_31,1977-11-07,2024-06-26,Cardoso de da Paz,PE
2133,Isadora,Montenegro,PF,isadora_montenegro@outlook.com,(51) 92228-7407,069_753_418_93,1989-08-01,2024-06-26,Pires do Amparo,AC
3149,Ryan,Pires,PF,ryan.pires@uol.com.br,13911981087,25604173916,1991-01-30,2024-06-26,Oliveira,SC
399,Lucca,Moreira,PF,lmoreira@bol.com.br,11975276268,754.802.163-17,2003-03-20,2024-06-27,Aragão,MG
2879,Brenda,Moura,PF,brenda25@yahoo.com.br,+5547921272456,036.921.748-96,1985-02-16,2024-06-27,Silveira,PE
3267,Caio,Montenegro,PF,caio6@bol.com.br,,360.417.592-52,1963-02-26,2024-06-27,da Conceição,GO
3313,Rael,Freitas,PF,rfreitas@yahoo.com.br,51966287603,50281976368,1979-08-02,2024-06-27,Andrade do Sul,AC
2370,Hellena,da Cunha,PF,hellenadacunha@ig.com.br,+5521971505863,35416297891,1981-10-06,2024-06-28,Guerra,RR
2828,Moreira & Nascimento S/S,,PJ,moreiranas80@empresa.com.br,(61) 97549-6234,84.529.617/0001-99,1961-08-10,2024-06-28,Pastor do Oeste,RS
2983,Paulo,Rocha,PF,paulo66@terra.com.br,51913659613,360.598.724-92,1987-09-23,2024-06-28,Costela de Nogueira,GO
359,Davi,Aragão,PF,darago@hotmail.com,(41) 97641-4987,068.297.413-78,1990-11-01,2024-06-29,Casa Grande,RS
997,Vinicius,Souza,PF,vsouza@ig.com.br,41940015448,354_781_290_97,2006-08-22,2024-06-29,Rezende Verde,PI
1252,Maria Flor,Marques,PF,mariaflor.marques@ig.com.br,,346_529_187_55,1981-05-01,2024-06-29,Sá de Vieira,ES
2555,Yago,Duarte,PF,yago.duarte@yahoo.com.br,+5511958032338,615.279.803-59,1961-12-25,2024-06-29,Cirino da Prata,RS
